variant,order,rung,added,n_sources,sources,schedule,exposure,train_edges,checkpoint_step,model_prefix,model_key,logical_id,task,dataset,entry_rung,rel_to_entry,in_training,is_newcomer,metric,value,primary
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,midterm,3,5,1,0,average_precision,0.6698255317284512,0
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,midterm,3,5,1,0,hits_at_50,0.86,0
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,twibot20,7,1,1,0,auc,0.8015423469387755,1
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,twibot20,7,1,1,0,average_precision,0.7820526947363908,0
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,twibot20,7,1,1,0,hits_at_50,0.96,0
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,cp_hk_twitter,8,0,1,1,auc,0.5583525510204081,1
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,cp_hk_twitter,8,0,1,1,average_precision,0.5119562915232537,0
fixed10k,A,8,cp_hk,8,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk",interleaved,10k_per_active_source,full_adjacency,80000,nm_ladder_fx10k_h2m_ordA_r8,fixed10k__nm_ladder_fx10k_h2m_ordA_r8,fixed10k_A_r8,static_lp,cp_hk_twitter,8,0,1,1,hits_at_50,0.3,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,covid_political,2,-1,0,0,roc_auc,0.9267924027777779,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,covid_political,2,-1,0,0,accuracy,0.8868333333333334,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,covid_political,2,-1,0,0,f1,0.8832129342965256,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,election2020,1,0,1,1,roc_auc,0.980396,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,election2020,1,0,1,1,accuracy,0.973,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,election2020,1,0,1,1,f1,0.9735034347399412,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,ukr_rus_suspended,4,-3,0,0,roc_auc,0.5277540000000001,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,ukr_rus_suspended,4,-3,0,0,accuracy,0.52,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,ukr_rus_suspended,4,-3,0,0,f1,0.5061728395061729,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,twibot20,6,-5,0,0,roc_auc,0.5619342222222222,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,twibot20,6,-5,0,0,accuracy,0.5480833333333334,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,classification,twibot20,6,-5,0,0,f1,0.5293760305476004,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,ukr_rus_twitter,7,-6,0,0,auc,0.5590112244897959,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,ukr_rus_twitter,7,-6,0,0,average_precision,0.5319092568897694,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,ukr_rus_twitter,7,-6,0,0,hits_at_50,0.5,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,covid19_twitter,8,-7,0,0,auc,0.4844341836734694,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,covid19_twitter,8,-7,0,0,average_precision,0.47608294240626603,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,covid19_twitter,8,-7,0,0,hits_at_50,0.38,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,midterm,5,-4,0,0,auc,0.5659877551020408,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,midterm,5,-4,0,0,average_precision,0.5394772212345357,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,midterm,5,-4,0,0,hits_at_50,0.52,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,twibot20,6,-5,0,0,auc,0.5376392857142858,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,twibot20,6,-5,0,0,average_precision,0.5131830797511068,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,twibot20,6,-5,0,0,hits_at_50,0.56,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,cp_hk_twitter,3,-2,0,0,auc,0.4578464285714286,1
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,cp_hk_twitter,3,-2,0,0,average_precision,0.4539769344875635,0
fixed10k,C,1,election2020,1,election2020,interleaved,10k_per_active_source,full_adjacency,10000,nm_ladder_fx10k_h2m_ordC_r1,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,fixed10k_C_r1,static_lp,cp_hk_twitter,3,-2,0,0,hits_at_50,0.22,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,covid_political,2,0,1,1,roc_auc,0.8932341527777776,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,covid_political,2,0,1,1,accuracy,0.82875,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,covid_political,2,0,1,1,f1,0.8329675688856376,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,election2020,1,1,1,0,roc_auc,0.9822960000000001,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,election2020,1,1,1,0,accuracy,0.97,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,election2020,1,1,1,0,f1,0.9706457925636007,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,ukr_rus_suspended,4,-2,0,0,roc_auc,0.510164,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,ukr_rus_suspended,4,-2,0,0,accuracy,0.502,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,ukr_rus_suspended,4,-2,0,0,f1,0.5098425196850394,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,twibot20,6,-4,0,0,roc_auc,0.5299366666666667,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,twibot20,6,-4,0,0,accuracy,0.52075,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,classification,twibot20,6,-4,0,0,f1,0.5184626978146194,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,ukr_rus_twitter,7,-5,0,0,auc,0.5288244897959183,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,ukr_rus_twitter,7,-5,0,0,average_precision,0.5355539851261625,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,ukr_rus_twitter,7,-5,0,0,hits_at_50,0.52,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,covid19_twitter,8,-6,0,0,auc,0.5784479591836734,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,covid19_twitter,8,-6,0,0,average_precision,0.5892302150257674,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,covid19_twitter,8,-6,0,0,hits_at_50,0.72,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,midterm,5,-3,0,0,auc,0.6418385204081632,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,midterm,5,-3,0,0,average_precision,0.6228200800587114,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,midterm,5,-3,0,0,hits_at_50,0.8,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,twibot20,6,-4,0,0,auc,0.6183872448979592,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,twibot20,6,-4,0,0,average_precision,0.6056603368035341,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,twibot20,6,-4,0,0,hits_at_50,0.74,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,cp_hk_twitter,3,-1,0,0,auc,0.49844770408163264,1
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,cp_hk_twitter,3,-1,0,0,average_precision,0.49104659581602,0
fixed10k,C,2,covid_political,2,"election2020,covid_political",interleaved,10k_per_active_source,full_adjacency,20000,nm_ladder_fx10k_h2m_ordC_r2,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,fixed10k_C_r2,static_lp,cp_hk_twitter,3,-1,0,0,hits_at_50,0.42,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,covid_political,2,1,1,0,roc_auc,0.9241489444444445,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,covid_political,2,1,1,0,accuracy,0.8710833333333333,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,covid_political,2,1,1,0,f1,0.8654899573950091,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,election2020,1,2,1,0,roc_auc,0.983736,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,election2020,1,2,1,0,accuracy,0.969,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,election2020,1,2,1,0,f1,0.9693978282329714,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,ukr_rus_suspended,4,-1,0,0,roc_auc,0.48087,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,ukr_rus_suspended,4,-1,0,0,accuracy,0.487,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,ukr_rus_suspended,4,-1,0,0,f1,0.48024316109422494,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,twibot20,6,-3,0,0,roc_auc,0.5871012777777778,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,twibot20,6,-3,0,0,accuracy,0.56775,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,classification,twibot20,6,-3,0,0,f1,0.565541502638412,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,ukr_rus_twitter,7,-4,0,0,auc,0.5500790816326531,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,ukr_rus_twitter,7,-4,0,0,average_precision,0.547187528031174,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,ukr_rus_twitter,7,-4,0,0,hits_at_50,0.58,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,covid19_twitter,8,-5,0,0,auc,0.6328142857142857,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,covid19_twitter,8,-5,0,0,average_precision,0.6309611384247568,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,covid19_twitter,8,-5,0,0,hits_at_50,0.76,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,midterm,5,-2,0,0,auc,0.6398005102040817,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,midterm,5,-2,0,0,average_precision,0.6423071652291913,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,midterm,5,-2,0,0,hits_at_50,0.86,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,twibot20,6,-3,0,0,auc,0.6455994897959184,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,twibot20,6,-3,0,0,average_precision,0.6332149983100566,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,twibot20,6,-3,0,0,hits_at_50,0.8,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,cp_hk_twitter,3,0,1,1,auc,0.5730173469387755,1
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,cp_hk_twitter,3,0,1,1,average_precision,0.5492553454302186,0
fixed10k,C,3,cp_hk,3,"election2020,covid_political,cp_hk",interleaved,10k_per_active_source,full_adjacency,30000,nm_ladder_fx10k_h2m_ordC_r3,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,fixed10k_C_r3,static_lp,cp_hk_twitter,3,0,1,1,hits_at_50,0.46,0
fixed10k,C,4,ukr_rus_suspended,4,"election2020,covid_political,cp_hk,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordC_r4,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,fixed10k_C_r4,classification,covid_political,2,2,1,0,roc_auc,0.8797730555555556,1
fixed10k,C,4,ukr_rus_suspended,4,"election2020,covid_political,cp_hk,ukr_rus_suspended",interleaved,10k_per_active_source,full_adjacency,40000,nm_ladder_fx10k_h2m_ordC_r4,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,fixed10k_C_r4,classification,covid_political,2,2,1,0,accuracy,0.82525,0
